 Point_source              SWAT+ Jun 17 2024        MODULAR Rev 2024.61.0                                 
   jday   mon   day    yr   unit  gis_id  name                    in_sed         out_sed        fp_dep         ch_dep        bank_ero        bed_ero         in_no3        in_orgn        out_no3       out_orgn         fp_no3        bank_no3       bed_no3        fp_orgn        ch_orgn        bank_orgn      bed_orgn       in_solp        in_orgp        out_solp       out_orgp       fp_solp        bank_solp      bed_solp       fp_orgp        ch_orgp        bank_orgp      bed_orgp       no3_orgn       solp_orgp      
                                                                    tons            tons          tons           tons            tons           tons           tons           tons           tons          tons           tons           tons           tons           tons            tons           tons           tons           tons           tons           tons           tons           tons           tons           tons           tons           tons           tons           tons           tons           tons         
     1     1     1  2025     154     154  cha154               0.2969E+01     0.2754E+01     0.2119E+00     0.2843E-02     0.0000E+00     0.0000E+00     0.6516E+00     0.1712E+02     0.6051E+00     0.1650E+02     0.4650E-01     0.0000E+00     0.0000E+00     0.6111E+00     0.8513E-02     0.0000E+00     0.0000E+00     0.1631E+00     0.2927E+01     0.1515E+00     0.2821E+01     0.1164E-01     0.0000E+00     0.0000E+00     0.1044E+00     0.1455E-02     0.0000E+00     0.0000E+00     0.1700E-02     0.4257E-03
     1     1     1  2025     155     155  cha155               0.3276E+01     0.2907E+01     0.3672E+00     0.1706E-02     0.0000E+00     0.0000E+00     0.6764E+00     0.1793E+02     0.6006E+00     0.1692E+02     0.7581E-01     0.0000E+00     0.0000E+00     0.1005E+01     0.4963E-02     0.0000E+00     0.0000E+00     0.1710E+00     0.3067E+01     0.1519E+00     0.2894E+01     0.1917E-01     0.0000E+00     0.0000E+00     0.1719E+00     0.8490E-03     0.0000E+00     0.0000E+00     0.9568E-03     0.2419E-03
     1     1     1  2025     156     156  cha156               0.3363E+01     0.3258E+01     0.7372E-01     0.3130E-01     0.0000E+00     0.0000E+00     0.6730E+00     0.1815E+02     0.6583E+00     0.1786E+02     0.1475E-01     0.0000E+00     0.0000E+00     0.1989E+00     0.8540E-01     0.0000E+00     0.0000E+00     0.1710E+00     0.3105E+01     0.1673E+00     0.3057E+01     0.3749E-02     0.0000E+00     0.0000E+00     0.3404E-01     0.1461E-01     0.0000E+00     0.0000E+00     0.1669E-01     0.4241E-02
     1     1     1  2025     157     157  cha157               0.9242E+00     0.7429E+00     0.1660E+00     0.1530E-01     0.0000E+00     0.0000E+00     0.7051E+00     0.8964E+01     0.5785E+00     0.8077E+01     0.1267E+00     0.0000E+00     0.0000E+00     0.8051E+00     0.8231E-01     0.0000E+00     0.0000E+00     0.1814E+00     0.1565E+01     0.1488E+00     0.1410E+01     0.3258E-01     0.0000E+00     0.0000E+00     0.1406E+00     0.1437E-01     0.0000E+00     0.0000E+00     0.3031E-01     0.7796E-02
     1     1     1  2025     158     158  cha158               0.2279E+00     0.1585E+00     0.6803E-01     0.1311E-02     0.0000E+00     0.0000E+00     0.1598E+00     0.9038E+00     0.1121E+00     0.7657E+00     0.4772E-01     0.0000E+00     0.0000E+00     0.1349E+00     0.3153E-02     0.0000E+00     0.0000E+00     0.3818E-01     0.1510E+00     0.2678E-01     0.1279E+00     0.1140E-01     0.0000E+00     0.0000E+00     0.2254E-01     0.5267E-03     0.0000E+00     0.0000E+00     0.7690E-03     0.1837E-03
     1     1     1  2025     159     159  cha159               0.1830E+00     0.1782E+00     0.4808E-02     0.9911E-05     0.0000E+00     0.0000E+00     0.9485E-01     0.1135E+01     0.9236E-01     0.1120E+01     0.2492E-02     0.0000E+00     0.0000E+00     0.1491E-01     0.3115E-04     0.0000E+00     0.0000E+00     0.2560E-01     0.2135E+00     0.2493E-01     0.2107E+00     0.6725E-03     0.0000E+00     0.0000E+00     0.2804E-02     0.5858E-05     0.0000E+00     0.0000E+00     0.5857E-05     0.1581E-05
     1     1     1  2025     160     160  cha160               0.1235E+00     0.1132E+00     0.6610E-02     0.3704E-02     0.0000E+00     0.0000E+00     0.6704E-01     0.9231E+00     0.6345E-01     0.8842E+00     0.3588E-02     0.0000E+00     0.0000E+00     0.2470E-01     0.1423E-01     0.0000E+00     0.0000E+00     0.1734E-01     0.1768E+00     0.1641E-01     0.1694E+00     0.9281E-03     0.0000E+00     0.0000E+00     0.4732E-02     0.2727E-02     0.0000E+00     0.0000E+00     0.2199E-02     0.5689E-03
     1     1     1  2025     161     161  cha161               0.2001E+00     0.1213E+00     0.7831E-01     0.4269E-03     0.0000E+00     0.0000E+00     0.1075E+00     0.1150E+01     0.6541E-01     0.9231E+00     0.4206E-01     0.0000E+00     0.0000E+00     0.2250E+00     0.1621E-02     0.0000E+00     0.0000E+00     0.2802E-01     0.2202E+00     0.1705E-01     0.1768E+00     0.1097E-01     0.0000E+00     0.0000E+00     0.4310E-01     0.3105E-03     0.0000E+00     0.0000E+00     0.2472E-03     0.6446E-04
     1     1     1  2025     162     162  cha162               0.1909E+01     0.1436E+01     0.4674E+00     0.5832E-02     0.0000E+00     0.0000E+00     0.6893E-01     0.9470E+01     0.5206E-01     0.8294E+01     0.1688E-01     0.0000E+00     0.0000E+00     0.1159E+01     0.1681E-01     0.0000E+00     0.0000E+00     0.1839E-01     0.1685E+01     0.1389E-01     0.1476E+01     0.4503E-02     0.0000E+00     0.0000E+00     0.2063E+00     0.2992E-02     0.0000E+00     0.0000E+00     0.1231E-03     0.3283E-04
     1     1     1  2025     163     163  cha163               0.4728E+00     0.4808E+00     0.0000E+00     0.3881E-03     0.8395E-02     0.0000E+00     0.4388E-01     0.2377E+01     0.4388E-01     0.2376E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9757E-03     0.0000E+00     0.0000E+00     0.1043E-01     0.4165E+00     0.1043E-01     0.4164E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1710E-03     0.0000E+00     0.0000E+00     0.1760E-04     0.4182E-05
     1     1     1  2025     164     164  cha164               0.3345E+00     0.1990E+00     0.1347E+00     0.7172E-03     0.0000E+00     0.0000E+00     0.1716E+00     0.1442E+01     0.1024E+00     0.1150E+01     0.6910E-01     0.0000E+00     0.0000E+00     0.2905E+00     0.2068E-02     0.0000E+00     0.0000E+00     0.4545E-01     0.2763E+00     0.2714E-01     0.2202E+00     0.1831E-01     0.0000E+00     0.0000E+00     0.5564E-01     0.3960E-03     0.0000E+00     0.0000E+00     0.3693E-03     0.9785E-04
     1     1     1  2025     165     165  cha165               0.1127E+01     0.9541E+00     0.1534E+00     0.1967E-01     0.0000E+00     0.0000E+00     0.1549E-01     0.5007E+01     0.1338E-01     0.4619E+01     0.2109E-02     0.0000E+00     0.0000E+00     0.3407E+00     0.4714E-01     0.0000E+00     0.0000E+00     0.4826E-02     0.9545E+00     0.4169E-02     0.8805E+00     0.6568E-03     0.0000E+00     0.0000E+00     0.6495E-01     0.8986E-02     0.0000E+00     0.0000E+00     0.8794E-04     0.2739E-04
     1     1     1  2025     166     166  cha166               0.1115E+00     0.5503E-01     0.5638E-01     0.1157E-03     0.0000E+00     0.0000E+00     0.1174E+00     0.1095E+01     0.5807E-01     0.8176E+00     0.5937E-01     0.0000E+00     0.0000E+00     0.2769E+00     0.8588E-03     0.0000E+00     0.0000E+00     0.2044E-01     0.2069E+00     0.1011E-01     0.1545E+00     0.1033E-01     0.0000E+00     0.0000E+00     0.5231E-01     0.1623E-03     0.0000E+00     0.0000E+00     0.1846E-03     0.3214E-04
     1     1     1  2025     167     167  cha167               0.5430E+00     0.5260E+00     0.1689E-01     0.1815E-03     0.0000E+00     0.0000E+00     0.1608E+00     0.4092E+01     0.1558E+00     0.4027E+01     0.5001E-02     0.0000E+00     0.0000E+00     0.6364E-01     0.6948E-03     0.0000E+00     0.0000E+00     0.4936E-01     0.7174E+00     0.4783E-01     0.7061E+00     0.1536E-02     0.0000E+00     0.0000E+00     0.1116E-01     0.1218E-03     0.0000E+00     0.0000E+00     0.5549E-04     0.1704E-04
     1     1     1  2025     168     168  cha168               0.2613E+01     0.2619E+01     0.0000E+00     0.1290E-02     0.7386E-02     0.0000E+00     0.9203E-01     0.1007E+02     0.9203E-01     0.1007E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2485E-02     0.0000E+00     0.0000E+00     0.2157E-01     0.1695E+01     0.2157E-01     0.1694E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4182E-03     0.0000E+00     0.0000E+00     0.2952E-04     0.6919E-05
     1     1     1  2025     169     169  cha169               0.6223E+00     0.4604E+00     0.1594E+00     0.2444E-02     0.0000E+00     0.0000E+00     0.1760E+00     0.4305E+01     0.1309E+00     0.3744E+01     0.4508E-01     0.0000E+00     0.0000E+00     0.5513E+00     0.9908E-02     0.0000E+00     0.0000E+00     0.5474E-01     0.7595E+00     0.4072E-01     0.6605E+00     0.1402E-01     0.0000E+00     0.0000E+00     0.9727E-01     0.1748E-02     0.0000E+00     0.0000E+00     0.6841E-03     0.2128E-03
     1     1     1  2025     170     170  cha170               0.3563E+00     0.2564E+00     0.9487E-01     0.4984E-02     0.0000E+00     0.0000E+00     0.1061E+00     0.2090E+01     0.7788E-01     0.1795E+01     0.2827E-01     0.0000E+00     0.0000E+00     0.2783E+00     0.1728E-01     0.0000E+00     0.0000E+00     0.3426E-01     0.3863E+00     0.2514E-01     0.3317E+00     0.9124E-02     0.0000E+00     0.0000E+00     0.5144E-01     0.3192E-02     0.0000E+00     0.0000E+00     0.1064E-02     0.3434E-03
     1     1     1  2025     171     171  cha171               0.2564E+00     0.2250E+00     0.2914E-01     0.2179E-02     0.0000E+00     0.0000E+00     0.8002E-01     0.1509E+01     0.7093E-01     0.1416E+01     0.9096E-02     0.0000E+00     0.0000E+00     0.8574E-01     0.6824E-02     0.0000E+00     0.0000E+00     0.2540E-01     0.2891E+00     0.2251E-01     0.2714E+00     0.2887E-02     0.0000E+00     0.0000E+00     0.1643E-01     0.1308E-02     0.0000E+00     0.0000E+00     0.4388E-03     0.1393E-03
     1     1     1  2025     172     172  cha172               0.3814E+00     0.2662E+00     0.1116E+00     0.3643E-02     0.0000E+00     0.0000E+00     0.1146E+00     0.2346E+01     0.8108E-01     0.1989E+01     0.3354E-01     0.0000E+00     0.0000E+00     0.3433E+00     0.1352E-01     0.0000E+00     0.0000E+00     0.3495E-01     0.4088E+00     0.2472E-01     0.3467E+00     0.1023E-01     0.0000E+00     0.0000E+00     0.5982E-01     0.2356E-02     0.0000E+00     0.0000E+00     0.8173E-03     0.2492E-03
     1     1     1  2025     173     173  cha173               0.8350E-01     0.7355E-01     0.9151E-02     0.8014E-03     0.0000E+00     0.0000E+00     0.3957E-01     0.3510E+00     0.3523E-01     0.3300E+00     0.4336E-02     0.0000E+00     0.0000E+00     0.1923E-01     0.1788E-02     0.0000E+00     0.0000E+00     0.1111E-01     0.8488E-01     0.9889E-02     0.7980E-01     0.1217E-02     0.0000E+00     0.0000E+00     0.4651E-02     0.4324E-03     0.0000E+00     0.0000E+00     0.1790E-03     0.5023E-04
     1     1     1  2025     174     174  cha174               0.7924E-01     0.6259E-01     0.1571E-01     0.9455E-03     0.0000E+00     0.0000E+00     0.5614E-01     0.5151E+00     0.4501E-01     0.4606E+00     0.1113E-01     0.0000E+00     0.0000E+00     0.5104E-01     0.3453E-02     0.0000E+00     0.0000E+00     0.1509E-01     0.1013E+00     0.1210E-01     0.9057E-01     0.2990E-02     0.0000E+00     0.0000E+00     0.1004E-01     0.6790E-03     0.0000E+00     0.0000E+00     0.5155E-03     0.1385E-03
     1     1     1  2025     175     175  cha175               0.2773E+00     0.1247E+00     0.1381E+00     0.1455E-01     0.0000E+00     0.0000E+00     0.7418E-01     0.1019E+01     0.3724E-01     0.7256E+00     0.3694E-01     0.0000E+00     0.0000E+00     0.2538E+00     0.3999E-01     0.0000E+00     0.0000E+00     0.1673E-01     0.1781E+00     0.8399E-02     0.1267E+00     0.8330E-02     0.0000E+00     0.0000E+00     0.4433E-01     0.6985E-02     0.0000E+00     0.0000E+00     0.1772E-02     0.3995E-03
     1     1     1  2025     176     176  cha176               0.4525E-01     0.3368E-01     0.1016E-01     0.1405E-02     0.0000E+00     0.0000E+00     0.2062E-01     0.1575E+00     0.1599E-01     0.1370E+00     0.4631E-02     0.0000E+00     0.0000E+00     0.1768E-01     0.2799E-02     0.0000E+00     0.0000E+00     0.5257E-02     0.4655E-01     0.4076E-02     0.4050E-01     0.1180E-02     0.0000E+00     0.0000E+00     0.5227E-02     0.8274E-03     0.0000E+00     0.0000E+00     0.2215E-03     0.5646E-04
     1     1     1  2025     177     177  cha177               0.1875E-02     0.1603E-01     0.0000E+00     0.9429E-05     0.1417E-01     0.0000E+00     0.5166E-01     0.6768E-02     0.5166E-01     0.6751E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1701E-04     0.0000E+00     0.0000E+00     0.9853E-02     0.1039E-02     0.9853E-02     0.1036E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2611E-05     0.0000E+00     0.0000E+00     0.1439E-03     0.2744E-04
     1     1     1  2025     178     178  cha178               0.1040E-08     0.1031E-02     0.0000E+00     0.1022E-11     0.1031E-02     0.0000E+00     0.1580E-03     0.8587E-09     0.1580E-03     0.8583E-09     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4216E-12     0.0000E+00     0.0000E+00     0.1696E-04     0.2576E-08     0.1696E-04     0.2575E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1265E-11     0.0000E+00     0.0000E+00     0.4735E-07     0.5082E-08
     1     1     1  2025     179     179  cha179               0.1094E-08     0.2142E-02     0.0000E+00     0.3308E-11     0.2142E-02     0.0000E+00     0.4325E-03     0.8656E-09     0.4325E-03     0.8643E-09     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1309E-11     0.0000E+00     0.0000E+00     0.7213E-04     0.2597E-08     0.7213E-04     0.2593E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3926E-11     0.0000E+00     0.0000E+00     0.4124E-06     0.6877E-07
     1     1     1  2025     180     180  cha180               0.3387E+00     0.1874E+00     0.1451E+00     0.6092E-02     0.0000E+00     0.0000E+00     0.1110E+00     0.1771E+01     0.6341E-01     0.1369E+01     0.4755E-01     0.0000E+00     0.0000E+00     0.3794E+00     0.2189E-01     0.0000E+00     0.0000E+00     0.3235E-01     0.3157E+00     0.1848E-01     0.2441E+00     0.1386E-01     0.0000E+00     0.0000E+00     0.6764E-01     0.3904E-02     0.0000E+00     0.0000E+00     0.1292E-02     0.3765E-03
     1     1     1  2025     181     181  cha181               0.1232E+00     0.1027E+00     0.1855E-01     0.1879E-02     0.0000E+00     0.0000E+00     0.3892E-01     0.6763E+00     0.3306E-01     0.6197E+00     0.5862E-02     0.0000E+00     0.0000E+00     0.5092E-01     0.5618E-02     0.0000E+00     0.0000E+00     0.1246E-01     0.1502E+00     0.1059E-01     0.1376E+00     0.1877E-02     0.0000E+00     0.0000E+00     0.1131E-01     0.1248E-02     0.0000E+00     0.0000E+00     0.2985E-03     0.9559E-04
     1     1     1  2025     182     182  cha182               0.1273E-08     0.1270E-08     0.0000E+00     0.3062E-11     0.0000E+00     0.0000E+00     0.6675E-02     0.3075E-08     0.6675E-02     0.3071E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3698E-11     0.0000E+00     0.0000E+00     0.1124E-02     0.9225E-08     0.1124E-02     0.9214E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1109E-10     0.0000E+00     0.0000E+00     0.7675E-05     0.1293E-05
     1     1     1  2025     183     183  cha183               0.1584E+00     0.1073E+00     0.4932E-01     0.1832E-02     0.0000E+00     0.0000E+00     0.7864E-01     0.5907E+00     0.5416E-01     0.4945E+00     0.2448E-01     0.0000E+00     0.0000E+00     0.9193E-01     0.4188E-02     0.0000E+00     0.0000E+00     0.2266E-01     0.1167E+00     0.1561E-01     0.9770E-01     0.7054E-02     0.0000E+00     0.0000E+00     0.1816E-01     0.8273E-03     0.0000E+00     0.0000E+00     0.4618E-03     0.1331E-03
     1     1     1  2025     184     184  cha184               0.9320E-03     0.9298E-03     0.0000E+00     0.2237E-05     0.0000E+00     0.0000E+00     0.2483E-02     0.3260E-08     0.2483E-02     0.3256E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3912E-11     0.0000E+00     0.0000E+00     0.3262E-08     0.9779E-08     0.3262E-08     0.9768E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1174E-10     0.0000E+00     0.0000E+00     0.3073E-05     0.4037E-11
     1     1     1  2025     185     185  cha185               0.2956E-01     0.3839E-01     0.0000E+00     0.2905E-04     0.8859E-02     0.0000E+00     0.2077E-01     0.1543E+00     0.2077E-01     0.1542E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7583E-04     0.0000E+00     0.0000E+00     0.5392E-02     0.2424E-01     0.5392E-02     0.2423E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1191E-04     0.0000E+00     0.0000E+00     0.6618E-05     0.1718E-05
     1     1     1  2025     186     186  cha186               0.1121E-08     0.1119E-08     0.0000E+00     0.1842E-11     0.0000E+00     0.0000E+00     0.1608E-02     0.2067E-08     0.1608E-02     0.2065E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1698E-11     0.0000E+00     0.0000E+00     0.2067E-08     0.6201E-08     0.2067E-08     0.6196E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5093E-11     0.0000E+00     0.0000E+00     0.1120E-05     0.1440E-11
     1     1     1  2025     187     187  cha187               0.5137E-01     0.3718E-01     0.3923E-02     0.1026E-01     0.0000E+00     0.0000E+00     0.1854E-01     0.1853E+00     0.1713E-01     0.1589E+00     0.1416E-02     0.0000E+00     0.0000E+00     0.7074E-02     0.1927E-01     0.0000E+00     0.0000E+00     0.5099E-02     0.3670E-01     0.4709E-02     0.3148E-01     0.3894E-03     0.0000E+00     0.0000E+00     0.1401E-02     0.3818E-02     0.0000E+00     0.0000E+00     0.1098E-02     0.3018E-03
     1     1     1  2025     188     188  cha188               0.1028E+00     0.8653E-01     0.1354E-01     0.2748E-02     0.0000E+00     0.0000E+00     0.1855E-01     0.4557E+00     0.1610E-01     0.4191E+00     0.2443E-02     0.0000E+00     0.0000E+00     0.3001E-01     0.6551E-02     0.0000E+00     0.0000E+00     0.6131E-02     0.8459E-01     0.5324E-02     0.7781E-01     0.8076E-03     0.0000E+00     0.0000E+00     0.5571E-02     0.1216E-02     0.0000E+00     0.0000E+00     0.1574E-03     0.5203E-04
     1     1     1  2025     189     189  cha189               0.2125E-01     0.2366E-01     0.0000E+00     0.6288E-05     0.2415E-02     0.0000E+00     0.1224E-01     0.7396E-01     0.1224E-01     0.7395E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1094E-04     0.0000E+00     0.0000E+00     0.3231E-02     0.1290E-01     0.3231E-02     0.1289E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1908E-05     0.0000E+00     0.0000E+00     0.1110E-05     0.2932E-06
     1     1     1  2025     190     190  cha190               0.4254E-03     0.6665E-02     0.0000E+00     0.9985E-06     0.6240E-02     0.0000E+00     0.1525E-01     0.1482E-02     0.1525E-01     0.1480E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1739E-05     0.0000E+00     0.0000E+00     0.2905E-02     0.2291E-03     0.2905E-02     0.2288E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2688E-06     0.0000E+00     0.0000E+00     0.1231E-04     0.2347E-05
     1     1     1  2025     191     191  cha191               0.1038E-08     0.9320E-03     0.0000E+00     0.1619E-11     0.9320E-03     0.0000E+00     0.7494E-03     0.8806E-09     0.7494E-03     0.8799E-09     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6871E-12     0.0000E+00     0.0000E+00     0.8806E-09     0.2642E-08     0.8806E-09     0.2640E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2061E-11     0.0000E+00     0.0000E+00     0.3707E-06     0.4355E-12
     1     1     1  2025     192     192  cha192               0.6668E-01     0.6323E-01     0.3169E-02     0.2750E-03     0.0000E+00     0.0000E+00     0.2363E-01     0.2864E+00     0.2251E-01     0.2789E+00     0.1123E-02     0.0000E+00     0.0000E+00     0.6805E-02     0.6053E-03     0.0000E+00     0.0000E+00     0.6562E-02     0.5064E-01     0.6250E-02     0.4933E-01     0.3119E-03     0.0000E+00     0.0000E+00     0.1203E-02     0.1070E-03     0.0000E+00     0.0000E+00     0.3062E-04     0.8503E-05
     1     1     1  2025     193     193  cha193               0.1473E+00     0.1045E+00     0.3898E-01     0.3785E-02     0.0000E+00     0.0000E+00     0.3109E-01     0.7688E+00     0.2286E-01     0.6554E+00     0.8229E-02     0.0000E+00     0.0000E+00     0.1018E+00     0.1166E-01     0.0000E+00     0.0000E+00     0.1016E-01     0.1354E+00     0.7470E-02     0.1154E+00     0.2689E-02     0.0000E+00     0.0000E+00     0.1792E-01     0.2053E-02     0.0000E+00     0.0000E+00     0.3166E-03     0.1035E-03
     1     1     1  2025     194     194  cha194               0.3107E+01     0.2594E+01     0.4838E+00     0.2949E-01     0.0000E+00     0.0000E+00     0.4545E-01     0.1096E+02     0.3837E-01     0.1005E+02     0.7075E-02     0.0000E+00     0.0000E+00     0.8530E+00     0.5680E-01     0.0000E+00     0.0000E+00     0.1324E-01     0.1845E+01     0.1118E-01     0.1692E+01     0.2061E-02     0.0000E+00     0.0000E+00     0.1436E+00     0.9561E-02     0.0000E+00     0.0000E+00     0.1670E-03     0.4866E-04
     1     1     1  2025     195     195  cha195               0.7118E-01     0.6656E-01     0.3967E-02     0.6568E-03     0.0000E+00     0.0000E+00     0.2896E-01     0.2477E+00     0.2735E-01     0.2397E+00     0.1614E-02     0.0000E+00     0.0000E+00     0.6904E-02     0.1177E-02     0.0000E+00     0.0000E+00     0.8590E-02     0.4320E-01     0.8112E-02     0.4179E-01     0.4788E-03     0.0000E+00     0.0000E+00     0.1204E-02     0.2052E-03     0.0000E+00     0.0000E+00     0.9044E-04     0.2683E-04
     1     1     1  2025     196     196  cha196               0.1112E-08     0.1109E-08     0.0000E+00     0.3014E-11     0.0000E+00     0.0000E+00     0.1920E-03     0.1487E-08     0.1920E-03     0.1485E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2015E-11     0.0000E+00     0.0000E+00     0.1487E-08     0.4460E-08     0.1487E-08     0.4454E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6045E-11     0.0000E+00     0.0000E+00     0.1965E-06     0.1521E-11
     1     1     1  2025     197     197  cha197               0.9920E-09     0.9885E-09     0.0000E+00     0.3519E-11     0.0000E+00     0.0000E+00     0.5093E-03     0.2632E-08     0.5093E-03     0.2627E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4668E-11     0.0000E+00     0.0000E+00     0.2632E-08     0.7895E-08     0.2632E-08     0.7881E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1400E-10     0.0000E+00     0.0000E+00     0.8969E-06     0.4634E-11
     1     1     1  2025     198     198  cha198               0.1046E+00     0.7066E-01     0.3068E-01     0.3247E-02     0.0000E+00     0.0000E+00     0.4140E-01     0.5460E+00     0.2926E-01     0.4557E+00     0.1214E-01     0.0000E+00     0.0000E+00     0.8008E-01     0.1024E-01     0.0000E+00     0.0000E+00     0.1204E-01     0.9012E-01     0.8505E-02     0.7522E-01     0.3531E-02     0.0000E+00     0.0000E+00     0.1322E-01     0.1690E-02     0.0000E+00     0.0000E+00     0.5060E-03     0.1471E-03
     1     1     1  2025     199     199  cha199               0.5685E-01     0.4999E-01     0.6314E-02     0.5424E-03     0.0000E+00     0.0000E+00     0.3119E-01     0.2096E+00     0.2773E-01     0.1969E+00     0.3464E-02     0.0000E+00     0.0000E+00     0.1164E-01     0.1062E-02     0.0000E+00     0.0000E+00     0.8443E-02     0.4159E-01     0.7505E-02     0.3907E-01     0.9377E-03     0.0000E+00     0.0000E+00     0.2309E-02     0.2108E-03     0.0000E+00     0.0000E+00     0.1040E-03     0.2814E-04
     1     1     1  2025     200     200  cha200               0.5941E-01     0.6179E-01     0.0000E+00     0.1275E-04     0.2400E-02     0.0000E+00     0.4321E-01     0.2067E+00     0.4321E-01     0.2067E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2219E-04     0.0000E+00     0.0000E+00     0.1126E-01     0.3288E-01     0.1126E-01     0.3288E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3530E-05     0.0000E+00     0.0000E+00     0.3882E-05     0.1011E-05
     1     1     1  2025     201     201  cha201               0.6272E-01     0.5319E-01     0.8172E-02     0.1365E-02     0.0000E+00     0.0000E+00     0.1687E-01     0.3274E+00     0.1467E-01     0.3023E+00     0.2198E-02     0.0000E+00     0.0000E+00     0.2133E-01     0.3831E-02     0.0000E+00     0.0000E+00     0.5614E-02     0.5766E-01     0.4883E-02     0.5323E-01     0.7314E-03     0.0000E+00     0.0000E+00     0.3756E-02     0.6747E-03     0.0000E+00     0.0000E+00     0.1095E-03     0.3644E-04
     1     1     1  2025     202     202  cha202               0.6923E-01     0.6345E-01     0.5348E-02     0.4317E-03     0.0000E+00     0.0000E+00     0.2486E-01     0.3614E+00     0.2294E-01     0.3463E+00     0.1921E-02     0.0000E+00     0.0000E+00     0.1396E-01     0.1174E-02     0.0000E+00     0.0000E+00     0.7790E-02     0.6365E-01     0.7188E-02     0.6098E-01     0.6018E-03     0.0000E+00     0.0000E+00     0.2458E-02     0.2068E-03     0.0000E+00     0.0000E+00     0.5294E-04     0.1659E-04
     1     1     1  2025     203     203  cha203               0.2664E+01     0.2660E+01     0.3650E-02     0.1538E-04     0.0000E+00     0.0000E+00     0.5894E+00     0.2098E+02     0.5886E+00     0.2097E+02     0.8074E-03     0.0000E+00     0.0000E+00     0.1437E-01     0.6062E-04     0.0000E+00     0.0000E+00     0.1382E+00     0.3662E+01     0.1380E+00     0.3659E+01     0.1893E-03     0.0000E+00     0.0000E+00     0.2508E-02     0.1058E-04     0.0000E+00     0.0000E+00     0.1052E-04     0.2468E-05
     1     1     1  2025     204     204  cha204               0.2930E+01     0.2663E+01     0.2600E+00     0.7137E-02     0.0000E+00     0.0000E+00     0.6337E+00     0.2199E+02     0.5775E+00     0.2098E+02     0.5625E-01     0.0000E+00     0.0000E+00     0.9757E+00     0.2808E-01     0.0000E+00     0.0000E+00     0.1494E+00     0.3837E+01     0.1361E+00     0.3662E+01     0.1326E-01     0.0000E+00     0.0000E+00     0.1703E+00     0.4901E-02     0.0000E+00     0.0000E+00     0.4727E-02     0.1114E-02
     1     1     1  2025     205     205  cha205               0.2972E+01     0.2920E+01     0.5137E-01     0.5088E-03     0.0000E+00     0.0000E+00     0.5979E+00     0.2217E+02     0.5875E+00     0.2198E+02     0.1033E-01     0.0000E+00     0.0000E+00     0.1916E+00     0.1915E-02     0.0000E+00     0.0000E+00     0.1457E+00     0.3869E+01     0.1432E+00     0.3836E+01     0.2519E-02     0.0000E+00     0.0000E+00     0.3344E-01     0.3342E-03     0.0000E+00     0.0000E+00     0.3124E-03     0.7615E-04
