 Point_source              SWAT+ Jun 17 2024        MODULAR Rev 2024.61.0                                 
   jday   mon   day    yr   unit  gis_id  name                    flo_in          geo_bf         flo_out           peakr         sed_in        sed_out         washld          bedld            dep        deg_btm       deg_bank         hc_sed          width          depth          slope        deg_btm       deg_bank         hc_len      flo_in_mm       aqu_in_mm      flo_out_mm        sed_stor      n_tot          p_tot         dep_bf        velav_bf        
                                                                   m^3/s           m^3/s           m^3/s           m^3/s           tons           tons           tons           tons           tons           tons           tons           tons              m              m            m/m              m              m              m             mm              mm              mm            tons       kg_N           kg_P            m/s             m/s        
     1     1     1  2025     171     171  cha171               0.6915E-01     0.0000E+00     0.6915E-01     0.4287E+00     0.2564E+00     0.2250E+00     0.2250E+00     0.2179E-02     0.2914E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.3375E+00     0.5318E-01     0.1198E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.5582E+02     0.0000E+00     0.5582E+02     0.3878E-03     0.1487E+01     0.2939E+00     0.5318E-01     0.0000E+00
     1     1     1  2025     172     172  cha172               0.8172E-01     0.0000E+00     0.8171E-01     0.4619E+00     0.3814E+00     0.2662E+00     0.2662E+00     0.3643E-02     0.1116E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4216E+00     0.6169E-01     0.1343E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.4552E+02     0.0000E+00     0.4552E+02     0.1533E-02     0.2071E+01     0.3714E+00     0.6169E-01     0.0000E+00
     1     1     1  2025     173     173  cha173               0.3463E-01     0.0000E+00     0.3463E-01     0.2626E+00     0.8350E-01     0.7355E-01     0.7355E-01     0.8014E-03     0.9151E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.2106E+00     0.3884E-01     0.2502E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.6133E+02     0.0000E+00     0.6133E+02     0.1688E-03     0.3652E+00     0.8969E-01     0.3884E-01     0.0000E+00
     1     1     1  2025     174     174  cha174               0.6098E-01     0.0000E+00     0.6098E-01     0.3382E+00     0.7924E-01     0.6259E-01     0.6259E-01     0.9455E-03     0.1571E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.4417E+00     0.6363E-01     0.3410E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.3144E+02     0.0000E+00     0.3144E+02     0.1887E-03     0.5056E+00     0.1027E+00     0.6363E-01     0.0000E+00
     1     1     1  2025     175     175  cha175               0.2192E-01     0.0000E+00     0.2192E-01     0.1676E+00     0.2773E+00     0.1247E+00     0.1247E+00     0.1455E-01     0.1381E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2067E+00     0.3835E-01     0.1602E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.4008E+02     0.0000E+00     0.4007E+02     0.7902E-02     0.7629E+00     0.1351E+00     0.3835E-01     0.0000E+00
     1     1     1  2025     176     176  cha176               0.1844E-01     0.0000E+00     0.1844E-01     0.1710E+00     0.4525E-01     0.3368E-01     0.3368E-01     0.1405E-02     0.1016E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1333E+00     0.2863E-01     0.3208E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.7002E+02     0.0000E+00     0.7002E+02     0.3123E-03     0.1530E+00     0.4457E-01     0.2863E-01     0.0000E+00
     1     1     1  2025     177     177  cha177               0.4552E-02     0.0000E+00     0.4551E-02     0.3112E-01     0.1875E-02     0.1603E-01     0.1603E-01     0.9429E-05     0.0000E+00     0.0000E+00     0.1417E-01     0.0000E+00     0.2679E+00     0.4559E-01     0.2397E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.5401E+01     0.0000E+00     0.5399E+01     0.5063E-04     0.5841E-01     0.1089E-01     0.4559E-01     0.0000E+00
     1     1     1  2025     178     178  cha178               0.1167E-04     0.0000E+00     0.1159E-04     0.1183E-03     0.1040E-08     0.1031E-02     0.1031E-02     0.1022E-11     0.0000E+00     0.0000E+00     0.1031E-02     0.0000E+00     0.1094E+00     0.2509E-01     0.3466E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.6161E-01     0.0000E+00     0.6116E-01     0.2592E-11     0.1580E-03     0.1696E-04     0.2509E-01     0.0000E+00
     1     1     1  2025     179     179  cha179               0.3866E-04     0.0000E+00     0.3842E-04     0.3832E-03     0.1094E-08     0.2142E-02     0.2142E-02     0.3308E-11     0.0000E+00     0.0000E+00     0.2142E-02     0.0000E+00     0.1149E+00     0.2593E-01     0.2617E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1881E+00     0.0000E+00     0.1869E+00     0.8627E-11     0.4325E-03     0.7213E-04     0.2593E-01     0.0000E+00
     1     1     1  2025     180     180  cha180               0.5791E-01     0.0000E+00     0.5791E-01     0.3567E+00     0.3387E+00     0.1874E+00     0.1874E+00     0.6092E-02     0.1451E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3429E+00     0.5374E-01     0.1373E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.4553E+02     0.0000E+00     0.4553E+02     0.2734E-02     0.1433E+01     0.2626E+00     0.5374E-01     0.0000E+00
     1     1     1  2025     181     181  cha181               0.4500E-01     0.0000E+00     0.4500E-01     0.3269E+00     0.1232E+00     0.1027E+00     0.1027E+00     0.1879E-02     0.1855E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.2327E+00     0.4150E-01     0.1790E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.6754E+02     0.0000E+00     0.6753E+02     0.3257E-03     0.6528E+00     0.1482E+00     0.4150E-01     0.0000E+00
     1     1     1  2025     182     182  cha182               0.5431E-03     0.0000E+00     0.5427E-03     0.4085E-02     0.1273E-08     0.1270E-08     0.1270E-08     0.3062E-11     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2146E+00     0.3932E-01     0.1973E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.9326E+00     0.0000E+00     0.9319E+00     0.1219E-10     0.6675E-02     0.1124E-02     0.3932E-01     0.0000E+00
     1     1     1  2025     183     183  cha183               0.3272E-01     0.0000E+00     0.3272E-01     0.2361E+00     0.1584E+00     0.1073E+00     0.1073E+00     0.1832E-02     0.4932E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.2362E+00     0.4192E-01     0.3019E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.4787E+02     0.0000E+00     0.4787E+02     0.1220E-02     0.5487E+00     0.1133E+00     0.4192E-01     0.0000E+00
     1     1     1  2025     184     184  cha184               0.7092E-06     0.0000E+00     0.2235E-06     0.5081E-05     0.9320E-03     0.9298E-03     0.9298E-03     0.2237E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2403E+00     0.4240E-01     0.1922E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1009E-02     0.0000E+00     0.3180E-03     0.9518E-05     0.2483E-02     0.1303E-07     0.4240E-01     0.0000E+00
     1     1     1  2025     185     185  cha185               0.5102E-02     0.0000E+00     0.5102E-02     0.4965E-01     0.2956E-01     0.3839E-01     0.3839E-01     0.2905E-04     0.0000E+00     0.0000E+00     0.8859E-02     0.0000E+00     0.1198E+00     0.2665E-01     0.2305E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.2316E+02     0.0000E+00     0.2316E+02     0.1457E-03     0.1750E+00     0.2962E-01     0.2665E-01     0.0000E+00
     1     1     1  2025     186     186  cha186               0.7495E-06     0.0000E+00     0.4966E-06     0.6099E-05     0.1121E-08     0.1119E-08     0.1119E-08     0.1842E-11     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1792E+00     0.3487E-01     0.2643E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1738E-02     0.0000E+00     0.1152E-02     0.6473E-11     0.1608E-02     0.8263E-08     0.3487E-01     0.0000E+00
     1     1     1  2025     187     187  cha187               0.9099E-02     0.0000E+00     0.9099E-02     0.9203E-01     0.5137E-01     0.3718E-01     0.3718E-01     0.1026E-01     0.3923E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1099E+00     0.2517E-01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.4767E+02     0.0000E+00     0.4767E+02     0.1087E-03     0.1760E+00     0.3619E-01     0.2517E-01     0.0000E+00
     1     1     1  2025     188     188  cha188               0.9868E-02     0.0000E+00     0.9868E-02     0.9706E-01     0.1028E+00     0.8653E-01     0.8653E-01     0.2748E-02     0.1354E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1169E+00     0.2623E-01     0.7410E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.4664E+02     0.0000E+00     0.4664E+02     0.3882E-03     0.4352E+00     0.8313E-01     0.2623E-01     0.0000E+00
     1     1     1  2025     189     189  cha189               0.4056E-02     0.0000E+00     0.4056E-02     0.4097E-01     0.2125E-01     0.2366E-01     0.2366E-01     0.6288E-05     0.0000E+00     0.0000E+00     0.2415E-02     0.0000E+00     0.1102E+00     0.2521E-01     0.1070E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.2116E+02     0.0000E+00     0.2115E+02     0.3974E-04     0.8618E-01     0.1613E-01     0.2521E-01     0.0000E+00
     1     1     1  2025     190     190  cha190               0.1479E-02     0.0000E+00     0.1479E-02     0.1383E-01     0.4254E-03     0.6665E-02     0.6665E-02     0.9985E-06     0.0000E+00     0.0000E+00     0.6240E-02     0.0000E+00     0.1310E+00     0.2830E-01     0.3994E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.5780E+01     0.0000E+00     0.5779E+01     0.3079E-05     0.1673E-01     0.3134E-02     0.2830E-01     0.0000E+00
     1     1     1  2025     191     191  cha191               0.2853E-06     0.0000E+00     0.1674E-06     0.2818E-05     0.1038E-08     0.9320E-03     0.9320E-03     0.1619E-11     0.0000E+00     0.0000E+00     0.9320E-03     0.0000E+00     0.1158E+00     0.2606E-01     0.2269E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1370E-02     0.0000E+00     0.8038E-03     0.4261E-11     0.7494E-03     0.3520E-08     0.2606E-01     0.0000E+00
     1     1     1  2025     192     192  cha192               0.9556E-02     0.0000E+00     0.9556E-02     0.9494E-01     0.6668E-01     0.6323E-01     0.6323E-01     0.2750E-03     0.3169E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1143E+00     0.2584E-01     0.4283E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.4686E+02     0.0000E+00     0.4686E+02     0.1636E-03     0.3015E+00     0.5558E-01     0.2584E-01     0.0000E+00
     1     1     1  2025     193     193  cha193               0.1730E-01     0.0000E+00     0.1730E-01     0.1466E+00     0.1473E+00     0.1045E+00     0.1045E+00     0.3785E-02     0.3898E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1635E+00     0.3280E-01     0.2368E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.4674E+02     0.0000E+00     0.4674E+02     0.1216E-02     0.6783E+00     0.1229E+00     0.3280E-01     0.0000E+00
     1     1     1  2025     194     194  cha194               0.1312E-01     0.0000E+00     0.1312E-01     0.1132E+00     0.3107E+01     0.2594E+01     0.2594E+01     0.2949E-01     0.4838E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1568E+00     0.3190E-01     0.3198E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.3800E+02     0.0000E+00     0.3800E+02     0.3025E-01     0.1009E+02     0.1703E+01     0.3190E-01     0.0000E+00
     1     1     1  2025     195     195  cha195               0.9256E-02     0.0000E+00     0.9256E-02     0.8740E-01     0.7118E-01     0.6656E-01     0.6656E-01     0.6568E-03     0.3967E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1281E+00     0.2787E-01     0.3110E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.3757E+02     0.0000E+00     0.3757E+02     0.7161E-03     0.2670E+00     0.4990E-01     0.2787E-01     0.0000E+00
     1     1     1  2025     196     196  cha196               0.1192E-06     0.0000E+00     0.0000E+00     0.1047E-05     0.1112E-08     0.1109E-08     0.1109E-08     0.3014E-11     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1505E+00     0.3104E-01     0.2535E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.3697E-03     0.0000E+00     0.0000E+00     0.9404E-11     0.1920E-03     0.5940E-08     0.3104E-01     0.0000E+00
     1     1     1  2025     197     197  cha197               0.1615E-06     0.0000E+00     0.0000E+00     0.1185E-05     0.9920E-09     0.9885E-09     0.9885E-09     0.3519E-11     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2272E+00     0.4084E-01     0.1903E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.2522E-03     0.0000E+00     0.0000E+00     0.1436E-10     0.5093E-03     0.1051E-07     0.4084E-01     0.0000E+00
     1     1     1  2025     198     198  cha198               0.1457E-01     0.0000E+00     0.1457E-01     0.1239E+00     0.1046E+00     0.7066E-01     0.7066E-01     0.3247E-02     0.3068E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1623E+00     0.3264E-01     0.1465E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.3987E+02     0.0000E+00     0.3987E+02     0.9677E-03     0.4849E+00     0.8372E-01     0.3264E-01     0.0000E+00
     1     1     1  2025     199     199  cha199               0.1294E-01     0.0000E+00     0.1294E-01     0.1196E+00     0.5685E-01     0.4999E-01     0.4999E-01     0.5424E-03     0.6314E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1343E+00     0.2877E-01     0.3421E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.4850E+02     0.0000E+00     0.4850E+02     0.1563E-03     0.2247E+00     0.4657E-01     0.2877E-01     0.0000E+00
     1     1     1  2025     200     200  cha200               0.8865E-02     0.0000E+00     0.8865E-02     0.7280E-01     0.5941E-01     0.6179E-01     0.6179E-01     0.1275E-04     0.0000E+00     0.0000E+00     0.2400E-02     0.0000E+00     0.1755E+00     0.3439E-01     0.3562E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.2129E+02     0.0000E+00     0.2129E+02     0.7862E-04     0.2499E+00     0.4414E-01     0.3439E-01     0.0000E+00
     1     1     1  2025     201     201  cha201               0.8538E-02     0.0000E+00     0.8538E-02     0.8768E-01     0.6272E-01     0.5319E-01     0.5319E-01     0.1365E-02     0.8172E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1062E+00     0.2460E-01     0.2847E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.4733E+02     0.0000E+00     0.4733E+02     0.2439E-03     0.3170E+00     0.5812E-01     0.2460E-01     0.0000E+00
     1     1     1  2025     202     202  cha202               0.1210E-01     0.0000E+00     0.1210E-01     0.1137E+00     0.6923E-01     0.6345E-01     0.6345E-01     0.4317E-03     0.5348E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1297E+00     0.2810E-01     0.3529E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.4813E+02     0.0000E+00     0.4813E+02     0.1198E-03     0.3692E+00     0.6817E-01     0.2810E-01     0.0000E+00
     1     1     1  2025     203     203  cha203               0.2874E+01     0.0000E+00     0.2874E+01     0.7514E+01     0.2664E+01     0.2660E+01     0.2660E+01     0.1538E-04     0.3650E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.3504E+01     0.2531E+00     0.9370E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.4696E+02     0.0000E+00     0.4696E+02     0.1996E-04     0.2156E+02     0.3797E+01     0.2531E+00     0.0000E+00
     1     1     1  2025     204     204  cha204               0.2873E+01     0.0000E+00     0.2873E+01     0.7516E+01     0.2930E+01     0.2663E+01     0.2663E+01     0.7137E-02     0.2600E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3497E+01     0.2527E+00     0.1290E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.4711E+02     0.0000E+00     0.4711E+02     0.1492E-02     0.2156E+02     0.3798E+01     0.2527E+00     0.0000E+00
     1     1     1  2025     205     205  cha205               0.2870E+01     0.0000E+00     0.2870E+01     0.7532E+01     0.2972E+01     0.2920E+01     0.2920E+01     0.5088E-03     0.5137E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.3458E+01     0.2509E+00     0.4020E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.4793E+02     0.0000E+00     0.4793E+02     0.2834E-03     0.2257E+02     0.3979E+01     0.2509E+00     0.0000E+00
     1     1     1  2025     206     206  cha206               0.2784E+01     0.0000E+00     0.2784E+01     0.7350E+01     0.3586E+01     0.2828E+01     0.2828E+01     0.1206E-01     0.7458E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3395E+01     0.2478E+00     0.2230E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.4796E+02     0.0000E+00     0.4796E+02     0.4616E-02     0.2164E+02     0.3793E+01     0.2478E+00     0.0000E+00
     1     1     1  2025     207     207  cha207               0.2686E+00     0.0000E+00     0.2686E+00     0.1146E+01     0.5257E+00     0.3859E+00     0.3859E+00     0.1065E-02     0.1387E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8554E+00     0.9886E-01     0.2243E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.4602E+02     0.0000E+00     0.4602E+02     0.1285E-02     0.4185E+01     0.7576E+00     0.9886E-01     0.0000E+00
     1     1     1  2025     208     208  cha208               0.1081E+00     0.0000E+00     0.1081E+00     0.5457E+00     0.1272E+00     0.1200E+00     0.1200E+00     0.3562E-02     0.3678E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.5566E+00     0.7423E-01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.3790E+02     0.0000E+00     0.3790E+02     0.3439E-04     0.8490E+00     0.1898E+00     0.7423E-01     0.0000E+00
     1     1     1  2025     209     209  cha209               0.2214E+00     0.0000E+00     0.2214E+00     0.9904E+00     0.6911E+00     0.3462E+00     0.3462E+00     0.5339E-02     0.3396E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7566E+00     0.9109E-01     0.1174E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.4655E+02     0.0000E+00     0.4655E+02     0.4144E-02     0.3740E+01     0.6672E+00     0.9109E-01     0.0000E+00
     1     1     1  2025     210     210  cha210               0.8537E-01     0.0000E+00     0.8537E-01     0.4818E+00     0.3301E+00     0.1436E+00     0.1436E+00     0.4219E-02     0.1823E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4233E+00     0.6185E-01     0.1934E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.4725E+02     0.0000E+00     0.4725E+02     0.3933E-02     0.1121E+01     0.2220E+00     0.6185E-01     0.0000E+00
     1     1     1  2025     211     211  cha211               0.1048E+00     0.0000E+00     0.1048E+00     0.5384E+00     0.1518E+00     0.1252E+00     0.1252E+00     0.9161E-03     0.2564E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.5326E+00     0.7208E-01     0.7180E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.3954E+02     0.0000E+00     0.3954E+02     0.2719E-03     0.8576E+00     0.1915E+00     0.7208E-01     0.0000E+00
     1     1     1  2025     212     212  cha212               0.3359E-02     0.0000E+00     0.3359E-02     0.3022E-01     0.1703E+00     0.1762E+00     0.1762E+00     0.2655E-03     0.0000E+00     0.0000E+00     0.6180E-02     0.0000E+00     0.1427E+00     0.2996E-01     0.2032E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1138E+02     0.0000E+00     0.1138E+02     0.1088E-02     0.8905E+00     0.1574E+00     0.2996E-01     0.0000E+00
     1     1     1  2025     213     213  cha213               0.3797E-01     0.0000E+00     0.3797E-01     0.2619E+00     0.2267E+00     0.1465E+00     0.1465E+00     0.6500E-02     0.7373E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.2625E+00     0.4497E-01     0.7910E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.4661E+02     0.0000E+00     0.4661E+02     0.1400E-02     0.9742E+00     0.1867E+00     0.4497E-01     0.0000E+00
     1     1     1  2025     214     214  cha214               0.3638E-01     0.0000E+00     0.3638E-01     0.2060E+00     0.2306E+00     0.1708E+00     0.1708E+00     0.4449E-03     0.5934E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.4198E+00     0.6150E-01     0.1026E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.2042E+02     0.0000E+00     0.2042E+02     0.9203E-03     0.8446E+00     0.1513E+00     0.6150E-01     0.0000E+00
     1     1     1  2025     215     215  cha215               0.5697E-01     0.0000E+00     0.5697E-01     0.3280E+00     0.9513E-01     0.6438E-01     0.6438E-01     0.4556E-03     0.3030E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.4032E+00     0.5987E-01     0.1629E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.3420E+02     0.0000E+00     0.3420E+02     0.4774E-03     0.4983E+00     0.1031E+00     0.5987E-01     0.0000E+00
     1     1     1  2025     216     216  cha216               0.3256E-02     0.0000E+00     0.3256E-02     0.2100E-01     0.9589E-02     0.9585E-02     0.9585E-02     0.3364E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3074E+00     0.4996E-01     0.3430E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.3072E+01     0.0000E+00     0.3071E+01     0.1809E-04     0.3927E-01     0.6842E-02     0.4996E-01     0.0000E+00
     1     1     1  2025     217     217  cha217               0.4163E-01     0.0000E+00     0.4163E-01     0.2583E+00     0.7296E-01     0.5007E-01     0.5007E-01     0.2747E-03     0.2261E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.3372E+00     0.5314E-01     0.2475E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.3367E+02     0.0000E+00     0.3367E+02     0.4702E-03     0.3343E+00     0.7303E-01     0.5314E-01     0.0000E+00
     1     1     1  2025     218     218  cha218               0.1690E-01     0.0000E+00     0.1690E-01     0.1095E+00     0.9550E-01     0.1133E+00     0.1133E+00     0.1200E-03     0.0000E+00     0.0000E+00     0.1788E-01     0.0000E+00     0.3038E+00     0.4958E-01     0.3196E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1626E+02     0.0000E+00     0.1626E+02     0.1154E-02     0.4662E+00     0.8266E-01     0.4958E-01     0.0000E+00
     1     1     1  2025     219     219  cha219               0.9324E-02     0.0000E+00     0.9324E-02     0.6660E-01     0.5174E-01     0.5021E-01     0.5021E-01     0.7403E-04     0.1462E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.2419E+00     0.4259E-01     0.1650E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1312E+02     0.0000E+00     0.1312E+02     0.2286E-04     0.2702E+00     0.4619E-01     0.4259E-01     0.0000E+00
     1     1     1  2025     220     220  cha220               0.1701E-02     0.0000E+00     0.1700E-02     0.1214E-01     0.5154E-02     0.5141E-02     0.5141E-02     0.1358E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2422E+00     0.4262E-01     0.2824E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.2388E+01     0.0000E+00     0.2387E+01     0.6076E-04     0.1880E-01     0.3510E-02     0.4262E-01     0.0000E+00
     1     1     1  2025     221     221  cha221               0.3965E-01     0.0000E+00     0.3965E-01     0.2774E+00     0.8943E-01     0.6838E-01     0.6838E-01     0.1001E-02     0.2004E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.2539E+00     0.4398E-01     0.2386E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.5146E+02     0.0000E+00     0.5146E+02     0.3719E-03     0.3734E+00     0.8482E-01     0.4398E-01     0.0000E+00
     1     1     1  2025     222     222  cha222               0.5612E-03     0.0000E+00     0.5611E-03     0.5411E-02     0.2736E-03     0.2316E-02     0.2316E-02     0.2748E-06     0.0000E+00     0.0000E+00     0.2042E-02     0.0000E+00     0.1222E+00     0.2701E-01     0.5050E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.2463E+01     0.0000E+00     0.2463E+01     0.7599E-06     0.6906E-02     0.1249E-02     0.2701E-01     0.0000E+00
     1     1     1  2025     223     223  cha223               0.1899E-03     0.0000E+00     0.1898E-03     0.1921E-02     0.1022E-08     0.1276E-02     0.1276E-02     0.5426E-12     0.0000E+00     0.0000E+00     0.1276E-02     0.0000E+00     0.1098E+00     0.2516E-01     0.6370E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.9960E+00     0.0000E+00     0.9957E+00     0.1382E-11     0.2088E-02     0.3538E-03     0.2516E-01     0.0000E+00
     1     1     1  2025     224     224  cha224               0.1948E-01     0.0000E+00     0.1948E-01     0.1453E+00     0.1503E+00     0.1173E+00     0.1173E+00     0.6538E-03     0.3231E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.2190E+00     0.3986E-01     0.2704E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.3233E+02     0.0000E+00     0.3233E+02     0.1213E-02     0.5192E+00     0.9530E-01     0.3986E-01     0.0000E+00
     1     1     1  2025     225     225  cha225               0.9130E-03     0.0000E+00     0.9128E-03     0.7704E-02     0.2996E-03     0.2732E-02     0.2732E-02     0.4195E-06     0.0000E+00     0.0000E+00     0.2432E-02     0.0000E+00     0.1650E+00     0.3300E-01     0.4157E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.2430E+01     0.0000E+00     0.2429E+01     0.1432E-05     0.9285E-02     0.1795E-02     0.3300E-01     0.0000E+00
     1     1     1  2025     226     226  cha226               0.2940E-03     0.0000E+00     0.2939E-03     0.2703E-02     0.1347E-02     0.1345E-02     0.1345E-02     0.1227E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1360E+00     0.2901E-01     0.2141E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1080E+01     0.0000E+00     0.1080E+01     0.3610E-05     0.8009E-02     0.1303E-02     0.2901E-01     0.0000E+00
     1     1     1  2025     227     227  cha227               0.1122E-02     0.0000E+00     0.1122E-02     0.1101E-01     0.4985E-03     0.1481E-02     0.1481E-02     0.2136E-06     0.0000E+00     0.0000E+00     0.9831E-03     0.0000E+00     0.1175E+00     0.2632E-01     0.3805E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.5256E+01     0.0000E+00     0.5255E+01     0.6072E-06     0.1358E-01     0.2348E-02     0.2632E-01     0.0000E+00
     1     1     1  2025     228     228  cha228               0.7220E-02     0.0000E+00     0.7220E-02     0.7157E-01     0.2887E-01     0.3916E-01     0.3916E-01     0.1855E-04     0.0000E+00     0.0000E+00     0.1031E-01     0.0000E+00     0.1149E+00     0.2593E-01     0.4290E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.3512E+02     0.0000E+00     0.3512E+02     0.9793E-04     0.1287E+00     0.2482E-01     0.2593E-01     0.0000E+00
     1     1     1  2025     229     229  cha229               0.7805E-02     0.0000E+00     0.7804E-02     0.7369E-01     0.4459E-01     0.6506E-01     0.6506E-01     0.5639E-04     0.0000E+00     0.0000E+00     0.2053E-01     0.0000E+00     0.1281E+00     0.2788E-01     0.3065E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.3167E+02     0.0000E+00     0.3167E+02     0.3771E-03     0.1865E+00     0.3512E-01     0.2788E-01     0.0000E+00
     1     1     1  2025     230     230  cha230               0.4066E-03     0.0000E+00     0.4063E-03     0.3324E-02     0.1256E-08     0.1253E-08     0.1253E-08     0.2883E-11     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1773E+00     0.3462E-01     0.2466E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.9597E+00     0.0000E+00     0.9589E+00     0.1006E-10     0.4713E-02     0.8145E-03     0.3462E-01     0.0000E+00
