 Point_source              SWAT+ Jun 17 2024        MODULAR Rev 2024.61.0                                 
   jday   mon   day    yr     unit   gis_id   name                  area         precip           evap           seep          flo_stor       sed_stor      orgn_stor      sedp_stor       no3_stor      solp_stor      chla_stor       nh3_stor       no2_stor      cbod_stor       dox_stor       san_stor       sil_stor       cla_stor       sag_stor       lag_stor       grv_stor           null         flo_in         sed_in        orgn_in        sedp_in         no3_in        solp_in        chla_in         nh3_in         no2_in        cbod_in         dox_in         san_in         sil_in         cla_in         sag_in         lag_in         grv_in           null        flo_out        sed_out       orgn_out       sedp_out        no3_out       solp_out       chla_out        nh3_out        no2_out       cbod_out        dox_out        san_out        sil_out        cla_out        sag_out        lag_out        grv_out           null     water_temp
                                                                      ha            m^3            m^3            m^3             m^3           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                         m^3/s           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                         m^3/s           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                          degc
     1     1     1  2025     271     271  cha271               0.5310E-03     0.4943E+00     0.6237E-02     0.5310E-02     0.8078E-02     0.3677E-11     0.2978E-11     0.8934E-11     0.3901E-05     0.1426E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3677E-08     0.3677E-08     0.3677E-08     0.3677E-08     0.3677E-08     0.0000E+00     0.2375E+02     0.2634E-04     0.1036E-08     0.8389E-09     0.2517E-08     0.1099E-02     0.4017E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1036E-05     0.1036E-05     0.1036E-05     0.1036E-05     0.1036E-05     0.0000E+00     0.2375E+02     0.2627E-04     0.1034E-08     0.8383E-09     0.2515E-08     0.1099E-02     0.4017E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1036E-05     0.1036E-05     0.1036E-05     0.1036E-05     0.1036E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     272     272  cha272               0.1058E-03     0.9845E-01     0.1242E-02     0.1058E-02     0.5979E-02     0.6044E-12     0.4977E-12     0.1493E-11     0.6871E-06     0.1279E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6044E-09     0.6044E-09     0.6044E-09     0.6044E-09     0.6044E-09     0.0000E+00     0.2375E+02     0.1266E-03     0.1106E-08     0.9103E-09     0.2731E-08     0.1257E-02     0.2340E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1106E-05     0.1106E-05     0.1106E-05     0.1106E-05     0.1106E-05     0.0000E+00     0.2375E+02     0.1266E-03     0.1358E-03     0.9102E-09     0.2731E-08     0.1257E-02     0.2340E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1106E-05     0.1106E-05     0.1106E-05     0.1106E-05     0.1106E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     273     273  cha273               0.1470E-04     0.1369E-01     0.1727E-03     0.1470E-03     0.7113E-01     0.5053E-05     0.1759E-04     0.3067E-05     0.3063E-05     0.8180E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1386E-09     0.1386E-09     0.1386E-09     0.1386E-09     0.1386E-09     0.0000E+00     0.2375E+02     0.6976E-02     0.4282E-01     0.1490E+00     0.2599E-01     0.2595E-01     0.6931E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1174E-05     0.1174E-05     0.1174E-05     0.1174E-05     0.1174E-05     0.0000E+00     0.2375E+02     0.6976E-02     0.4212E-01     0.1478E+00     0.2577E-01     0.2584E-01     0.6901E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1174E-05     0.1174E-05     0.1174E-05     0.1174E-05     0.1174E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     274     274  cha274               0.4781E-03     0.4450E+00     0.5615E-02     0.4781E-02     0.2681E-01     0.2688E-11     0.2344E-11     0.7033E-11     0.3097E-05     0.5808E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2688E-08     0.2688E-08     0.2688E-08     0.2688E-08     0.2688E-08     0.0000E+00     0.2375E+02     0.1384E-03     0.1199E-08     0.1046E-08     0.3138E-08     0.1382E-02     0.2591E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1199E-05     0.1199E-05     0.1199E-05     0.1199E-05     0.1199E-05     0.0000E+00     0.2375E+02     0.1383E-03     0.5338E-03     0.1045E-08     0.3136E-08     0.1382E-02     0.2591E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1199E-05     0.1199E-05     0.1199E-05     0.1199E-05     0.1199E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     275     275  cha275               0.1147E-01     0.1068E+02     0.1348E+00     0.1147E+00     0.4762E+02     0.2901E-03     0.5381E-02     0.8925E-03     0.2067E-03     0.2632E-04     0.2488E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4895E-09     0.3012E-04     0.3012E-04     0.4895E-09     0.4895E-09     0.0000E+00     0.2375E+02     0.6531E+00     0.3437E+00     0.6377E+01     0.1058E+01     0.2450E+00     0.3119E-01     0.2948E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5800E-06     0.3569E-01     0.3569E-01     0.5800E-06     0.5800E-06     0.0000E+00     0.2375E+02     0.6531E+00     0.2970E+00     0.5943E+01     0.9858E+00     0.2117E+00     0.2696E-01     0.2948E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5800E-06     0.3569E-01     0.3569E-01     0.5800E-06     0.5800E-06     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     276     277  cha277               0.2594E-01     0.2415E+02     0.3047E+00     0.2594E+00     0.1029E+03     0.1619E-02     0.1211E-01     0.2008E-02     0.1818E-03     0.4129E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1054E-06     0.1054E-06     0.1054E-06     0.1054E-06     0.1054E-06     0.0000E+00     0.2375E+02     0.3239E+01     0.4404E+01     0.3294E+02     0.5462E+01     0.4947E+00     0.1123E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2868E-03     0.2868E-03     0.2868E-03     0.2868E-03     0.2868E-03     0.0000E+00     0.2375E+02     0.3239E+01     0.4117E+01     0.3186E+02     0.5283E+01     0.4627E+00     0.1051E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2868E-03     0.2868E-03     0.2868E-03     0.2868E-03     0.2868E-03     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     277     278  cha278               0.3231E-01     0.3008E+02     0.3796E+00     0.3231E+00     0.1275E+03     0.2036E-02     0.1473E-01     0.2451E-02     0.2171E-03     0.4854E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1281E-06     0.1281E-06     0.1281E-06     0.1281E-06     0.1281E-06     0.0000E+00     0.2375E+02     0.3210E+01     0.4428E+01     0.3204E+02     0.5331E+01     0.4723E+00     0.1056E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2786E-03     0.2786E-03     0.2786E-03     0.2786E-03     0.2786E-03     0.0000E+00     0.2375E+02     0.3210E+01     0.4064E+01     0.3073E+02     0.5111E+01     0.4343E+00     0.9710E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2786E-03     0.2786E-03     0.2786E-03     0.2786E-03     0.2786E-03     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     278     279  cha279               0.5785E-01     0.5386E+02     0.6795E+00     0.5785E+00     0.2281E+03     0.4235E-02     0.2835E-01     0.4716E-02     0.4407E-03     0.9935E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2277E-06     0.2277E-06     0.2277E-06     0.2277E-06     0.2277E-06     0.0000E+00     0.2375E+02     0.3209E+01     0.5149E+01     0.3446E+02     0.5733E+01     0.5358E+00     0.1208E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2769E-03     0.2769E-03     0.2769E-03     0.2769E-03     0.2769E-03     0.0000E+00     0.2375E+02     0.3209E+01     0.4426E+01     0.3204E+02     0.5330E+01     0.4615E+00     0.1040E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2769E-03     0.2769E-03     0.2769E-03     0.2769E-03     0.2769E-03     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     279     280  cha280               0.8860E-02     0.8248E+01     0.1041E+00     0.8860E-01     0.3477E+02     0.2006E-03     0.2312E-02     0.4039E-03     0.6090E-04     0.1366E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3435E-07     0.3435E-07     0.3435E-07     0.3435E-07     0.3435E-07     0.0000E+00     0.2375E+02     0.3193E+01     0.1592E+01     0.1835E+02     0.3205E+01     0.4832E+00     0.1084E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2726E-03     0.2726E-03     0.2726E-03     0.2726E-03     0.2726E-03     0.0000E+00     0.2375E+02     0.3193E+01     0.1555E+01     0.1814E+02     0.3169E+01     0.4722E+00     0.1060E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2726E-03     0.2726E-03     0.2726E-03     0.2726E-03     0.2726E-03     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     280     281  cha281               0.1598E-01     0.1488E+02     0.1877E+00     0.1598E+00     0.6267E+02     0.3769E-03     0.4256E-02     0.7435E-03     0.1128E-03     0.2538E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6158E-07     0.6158E-07     0.6158E-07     0.6158E-07     0.6158E-07     0.0000E+00     0.2375E+02     0.3192E+01     0.1659E+01     0.1873E+02     0.3272E+01     0.4963E+00     0.1117E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2710E-03     0.2710E-03     0.2710E-03     0.2710E-03     0.2710E-03     0.0000E+00     0.2375E+02     0.3192E+01     0.1591E+01     0.1835E+02     0.3205E+01     0.4761E+00     0.1072E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2710E-03     0.2710E-03     0.2710E-03     0.2710E-03     0.2710E-03     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     281     282  cha282               0.5882E-01     0.5476E+02     0.6909E+00     0.5882E+00     0.9512E+02     0.2903E-02     0.1773E-02     0.2690E-03     0.3131E-01     0.2097E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2213E-05     0.2213E-05     0.2213E-05     0.2213E-05     0.2213E-05     0.0000E+00     0.2375E+02     0.2674E-01     0.7050E-01     0.4306E-01     0.6533E-02     0.7604E+00     0.5093E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5376E-04     0.5376E-04     0.5376E-04     0.5376E-04     0.5376E-04     0.0000E+00     0.2375E+02     0.2673E-01     0.7031E-01     0.4300E-01     0.6525E-02     0.7604E+00     0.5093E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5376E-04     0.5376E-04     0.5376E-04     0.5376E-04     0.5376E-04     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     282     283  cha283               0.3669E-01     0.3416E+02     0.4310E+00     0.3669E+00     0.6329E+02     0.2038E-02     0.1186E-02     0.1797E-03     0.2251E-01     0.1411E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1587E-05     0.1587E-05     0.1587E-05     0.1587E-05     0.1587E-05     0.0000E+00     0.2375E+02     0.2382E-01     0.6628E-01     0.3855E-01     0.5843E-02     0.7321E+00     0.4587E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5160E-04     0.5160E-04     0.5160E-04     0.5160E-04     0.5160E-04     0.0000E+00     0.2375E+02     0.2381E-01     0.6616E-01     0.3851E-01     0.5837E-02     0.7321E+00     0.4587E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5160E-04     0.5160E-04     0.5160E-04     0.5160E-04     0.5160E-04     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     283     284  cha284               0.1948E-01     0.1813E+02     0.2288E+00     0.1948E+00     0.2835E+02     0.9246E-03     0.5291E-03     0.8041E-04     0.1033E-01     0.6329E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7138E-06     0.7138E-06     0.7138E-06     0.7138E-06     0.7138E-06     0.0000E+00     0.2375E+02     0.2270E-01     0.6397E-01     0.3661E-01     0.5563E-02     0.7147E+00     0.4378E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4939E-04     0.4939E-04     0.4939E-04     0.4939E-04     0.4939E-04     0.0000E+00     0.2375E+02     0.2270E-01     0.6391E-01     0.3659E-01     0.5561E-02     0.7147E+00     0.4378E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4939E-04     0.4939E-04     0.4939E-04     0.4939E-04     0.4939E-04     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     284     285  cha285               0.2064E-01     0.1922E+02     0.2425E+00     0.2064E+00     0.3185E+02     0.1049E-02     0.5872E-03     0.8945E-04     0.1179E-01     0.7125E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7915E-06     0.7915E-06     0.7915E-06     0.7915E-06     0.7915E-06     0.0000E+00     0.2375E+02     0.2203E-01     0.6268E-01     0.3510E-01     0.5346E-02     0.7045E+00     0.4259E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4731E-04     0.4731E-04     0.4731E-04     0.4731E-04     0.4731E-04     0.0000E+00     0.2375E+02     0.2203E-01     0.6261E-01     0.3508E-01     0.5343E-02     0.7045E+00     0.4259E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4731E-04     0.4731E-04     0.4731E-04     0.4731E-04     0.4731E-04     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     285     286  cha286               0.7960E-02     0.7410E+01     0.9350E-01     0.7960E-01     0.1837E+02     0.6129E-03     0.3469E-03     0.5284E-04     0.6885E-02     0.4120E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4455E-06     0.4455E-06     0.4455E-06     0.4455E-06     0.4455E-06     0.0000E+00     0.2375E+02     0.2152E-01     0.6203E-01     0.3511E-01     0.5348E-02     0.6968E+00     0.4169E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4509E-04     0.4509E-04     0.4509E-04     0.4509E-04     0.4509E-04     0.0000E+00     0.2375E+02     0.2151E-01     0.6199E-01     0.3510E-01     0.5346E-02     0.6968E+00     0.4169E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4509E-04     0.4509E-04     0.4509E-04     0.4509E-04     0.4509E-04     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     286     287  cha287               0.1152E-01     0.1072E+02     0.1353E+00     0.1152E+00     0.1433E+02     0.4730E-03     0.2755E-03     0.4197E-04     0.5426E-02     0.3222E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3315E-06     0.3315E-06     0.3315E-06     0.3315E-06     0.3315E-06     0.0000E+00     0.2375E+02     0.2114E-01     0.6028E-01     0.3512E-01     0.5349E-02     0.6915E+00     0.4106E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4225E-04     0.4225E-04     0.4225E-04     0.4225E-04     0.4225E-04     0.0000E+00     0.2375E+02     0.2114E-01     0.6025E-01     0.3511E-01     0.5348E-02     0.6915E+00     0.4106E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4225E-04     0.4225E-04     0.4225E-04     0.4225E-04     0.4225E-04     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     287     288  cha288               0.5747E-02     0.5350E+01     0.6750E-01     0.5747E-01     0.5140E+01     0.9188E-04     0.1215E-03     0.1867E-04     0.7588E-03     0.1289E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5760E-07     0.5760E-07     0.5760E-07     0.5760E-07     0.5760E-07     0.0000E+00     0.2375E+02     0.1193E-01     0.1843E-01     0.2437E-01     0.3744E-02     0.1522E+00     0.2586E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1156E-04     0.1156E-04     0.1156E-04     0.1156E-04     0.1156E-04     0.0000E+00     0.2375E+02     0.1193E-01     0.1842E-01     0.2437E-01     0.3743E-02     0.1522E+00     0.2586E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1156E-04     0.1156E-04     0.1156E-04     0.1156E-04     0.1156E-04     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     288     289  cha289               0.1124E-01     0.1046E+02     0.1320E+00     0.1124E+00     0.4113E+01     0.1473E-03     0.2024E-09     0.6073E-09     0.6680E-03     0.7989E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1082E-06     0.1082E-06     0.1082E-06     0.1082E-06     0.1082E-06     0.0000E+00     0.2375E+02     0.2423E-02     0.7498E-02     0.1030E-07     0.3091E-07     0.3400E-01     0.4066E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5505E-05     0.5505E-05     0.5505E-05     0.5505E-05     0.5505E-05     0.0000E+00     0.2375E+02     0.2421E-02     0.7476E-02     0.1029E-07     0.3087E-07     0.3400E-01     0.4066E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5505E-05     0.5505E-05     0.5505E-05     0.5505E-05     0.5505E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     289     290  cha290               0.1319E-01     0.1228E+02     0.1549E+00     0.1319E+00     0.8665E+01     0.4602E-03     0.1181E-03     0.1765E-04     0.5898E-02     0.1658E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3282E-06     0.3282E-06     0.3282E-06     0.3282E-06     0.3282E-06     0.0000E+00     0.2375E+02     0.9130E-02     0.4190E-01     0.1075E-01     0.1606E-02     0.5369E+00     0.1509E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2987E-04     0.2987E-04     0.2987E-04     0.2987E-04     0.2987E-04     0.0000E+00     0.2375E+02     0.9129E-02     0.4186E-01     0.1075E-01     0.1606E-02     0.5369E+00     0.1509E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2987E-04     0.2987E-04     0.2987E-04     0.2987E-04     0.2987E-04     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     290     291  cha291               0.7962E-02     0.7411E+01     0.9351E-01     0.7962E-01     0.5534E+01     0.2749E-03     0.7891E-04     0.1179E-04     0.3895E-02     0.1064E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2059E-06     0.2059E-06     0.2059E-06     0.2059E-06     0.2059E-06     0.0000E+00     0.2375E+02     0.8732E-02     0.3747E-01     0.1076E-01     0.1607E-02     0.5310E+00     0.1450E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2807E-04     0.2807E-04     0.2807E-04     0.2807E-04     0.2807E-04     0.0000E+00     0.2375E+02     0.8731E-02     0.3745E-01     0.1075E-01     0.1606E-02     0.5310E+00     0.1450E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2807E-04     0.2807E-04     0.2807E-04     0.2807E-04     0.2807E-04     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     291     292  cha292               0.1700E-01     0.1583E+02     0.1997E+00     0.1700E+00     0.1329E+02     0.6298E-03     0.2027E-03     0.3028E-04     0.9729E-02     0.2558E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4607E-06     0.4607E-06     0.4607E-06     0.4607E-06     0.4607E-06     0.0000E+00     0.2375E+02     0.8171E-02     0.3345E-01     0.1077E-01     0.1608E-02     0.5167E+00     0.1358E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2446E-04     0.2446E-04     0.2446E-04     0.2446E-04     0.2446E-04     0.0000E+00     0.2375E+02     0.8168E-02     0.3340E-01     0.1076E-01     0.1607E-02     0.5167E+00     0.1358E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2446E-04     0.2446E-04     0.2446E-04     0.2446E-04     0.2446E-04     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     292     293  cha293               0.2500E-02     0.2327E+01     0.2936E-01     0.2500E-01     0.1396E+01     0.7341E-04     0.2108E-04     0.3114E-05     0.1281E-02     0.2687E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5858E-07     0.5858E-07     0.5858E-07     0.5858E-07     0.5858E-07     0.0000E+00     0.2375E+02     0.6245E-02     0.2838E-01     0.8150E-02     0.1204E-02     0.4952E+00     0.1039E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2265E-04     0.2265E-04     0.2265E-04     0.2265E-04     0.2265E-04     0.0000E+00     0.2375E+02     0.6245E-02     0.2837E-01     0.8149E-02     0.1204E-02     0.4952E+00     0.1039E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2265E-04     0.2265E-04     0.2265E-04     0.2265E-04     0.2265E-04     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     293     294  cha294               0.1459E-01     0.1359E+02     0.1714E+00     0.1459E+00     0.7234E+01     0.3207E-03     0.1134E-03     0.1675E-04     0.6436E-02     0.1395E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2945E-06     0.2945E-06     0.2945E-06     0.2945E-06     0.2945E-06     0.0000E+00     0.2375E+02     0.6022E-02     0.2306E-01     0.8155E-02     0.1204E-02     0.4628E+00     0.1003E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2118E-04     0.2118E-04     0.2118E-04     0.2118E-04     0.2118E-04     0.0000E+00     0.2375E+02     0.6020E-02     0.2304E-01     0.8150E-02     0.1204E-02     0.4628E+00     0.1003E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2118E-04     0.2118E-04     0.2118E-04     0.2118E-04     0.2118E-04     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     294     295  cha295               0.2166E-01     0.2016E+02     0.2544E+00     0.2166E+00     0.1024E+02     0.5397E-03     0.1541E-03     0.2225E-04     0.1225E-01     0.1986E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5337E-06     0.5337E-06     0.5337E-06     0.5337E-06     0.5337E-06     0.0000E+00     0.2375E+02     0.4263E-02     0.1941E-01     0.5542E-02     0.8003E-03     0.4408E+00     0.7142E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1920E-04     0.1920E-04     0.1920E-04     0.1920E-04     0.1920E-04     0.0000E+00     0.2375E+02     0.4260E-02     0.1936E-01     0.5535E-02     0.7993E-03     0.4408E+00     0.7142E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1920E-04     0.1920E-04     0.1920E-04     0.1920E-04     0.1920E-04     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     295     296  cha296               0.1133E-01     0.1055E+02     0.1331E+00     0.1133E+00     0.3311E+01     0.1029E-03     0.7499E-04     0.1083E-04     0.3303E-02     0.6096E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1351E-06     0.1351E-06     0.1351E-06     0.1351E-06     0.1351E-06     0.0000E+00     0.2375E+02     0.2834E-02     0.7607E-02     0.5546E-02     0.8009E-03     0.2443E+00     0.4508E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9993E-05     0.9993E-05     0.9993E-05     0.9993E-05     0.9993E-05     0.0000E+00     0.2375E+02     0.2832E-02     0.7595E-02     0.5542E-02     0.8002E-03     0.2443E+00     0.4508E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9993E-05     0.9993E-05     0.9993E-05     0.9993E-05     0.9993E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     296     297  cha297               0.5009E-02     0.4663E+01     0.5883E-01     0.5009E-01     0.2772E+00     0.1906E-04     0.1155E-09     0.3466E-09     0.1425E-02     0.3422E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5850E-07     0.5850E-07     0.5850E-07     0.5850E-07     0.5850E-07     0.0000E+00     0.2375E+02     0.4299E-03     0.2554E-02     0.1548E-07     0.4643E-07     0.1910E+00     0.4584E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7838E-05     0.7838E-05     0.7838E-05     0.7838E-05     0.7838E-05     0.0000E+00     0.2375E+02     0.4292E-03     0.2551E-02     0.1547E-07     0.4641E-07     0.1910E+00     0.4584E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7838E-05     0.7838E-05     0.7838E-05     0.7838E-05     0.7838E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     297     298  cha298               0.5298E-02     0.4932E+01     0.6223E-01     0.5298E-01     0.3327E+00     0.1191E-04     0.1390E-09     0.4170E-09     0.1712E-02     0.4156E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6108E-07     0.6108E-07     0.6108E-07     0.6108E-07     0.6108E-07     0.0000E+00     0.2375E+02     0.3993E-03     0.1235E-02     0.1442E-07     0.4325E-07     0.1776E+00     0.4310E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6335E-05     0.6335E-05     0.6335E-05     0.6335E-05     0.6335E-05     0.0000E+00     0.2375E+02     0.3986E-03     0.1233E-02     0.1441E-07     0.4322E-07     0.1776E+00     0.4310E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6335E-05     0.6335E-05     0.6335E-05     0.6335E-05     0.6335E-05     0.0000E+00     0.2375E+02     0.2375E+02
